1 0 181.4731 722.402 2280.5952 2971.7731 3569.4709
1 0 183.13528 658.92693 2137.7331 2863.971 3654.6445
1 0 187.41028 696.96303 2056.0144 2774.1172 3702.6519
1 0 186.41218 717.86849 1964.881 2726.898 3622.4162
1 0 190.41591 737.21323 1883.6742 2665.7708 3729.0607
1 0 192.90049 755.88998 1886.1797 2631.8318 3484.9669
1 0 198.79658 773.99748 1834.3718 2558.3897 3502.8902
1 0 201.49767 776.4162 1810.9867 2551.4401 3482.0053
1 0 201.0363 768.21204 1808.6177 2550.7755 3783.1022
1 0 200.59058 747.0633 1816.3813 2557.5366 3829.9462
1 0 200.17691 691.25101 1841.6098 2581.2302 3875.6243
1 0 200.4534 624.70619 1886.5459 2640.0243 3915.1379
1 0 201.24478 589.21247 1961.0606 2706.016 3915.5364
1 0 208.02881 535.48022 2019.8204 2778.5579 3949.5554
1 0 202.73716 451.17218 2014.3431 2832.3472 3987.7922
1 0 204.48306 481.60616 2093.4939 2859.0415 3664.7661
1 0 188.73132 273.76386 2140.864 2949.9433 3657.1223
1 0 185.12273 394.58213 2160.7788 2990.9088 3699.0808
1 0 180.1851 593.07343 2169.9309 3179.3437 3609.1367
1 0 196.2664 619.61838 2134.2781 3543.1164 3956.156
1 0 185.91221 372.85721 2094.7627 3518.2545 4003.4121
1 0 178.32429 415.23442 2080.2093 3444.0185 4078.347
1 0 180.40155 393.97705 1989.3093 3461.8616 4095.6957
1 0 182.45358 396.8214 2030.0061 3456.374 4181.4883
1 0 183.35294 406.0661 1547.3494 2025.8948 4216.7816
1 0 187.63322 416.01822 1357.4711 2028.9953 4203.8586
1 0 188.01129 450.89913 1255.3416 2039.9224 4189.2704
1 0 188.47686 510.7482 1179.8148 2049.5526 4206.6766
1 0 189.17304 535.72504 1106.8826 1988.8192 4255.856
1 0 191.54163 540.83522 1030.3693 1926.8289 3340.4075
1 0 191.3203 555.27086 1053.8698 1868.8394 3364.0155
1 0 189.09477 555.32421 1121.8487 1844.0588 3357.8673
1 0 187.01076 550.82717 1159.3818 1808.2743 3372.1072
1 0 185.32679 528.3553 1203.8821 1814.0811 3400.3896
1 0 181.3506 517.29282 1308.4645 1776.8366 3306.9396
1 0 178.96597 506.88841 1393.9499 1740.4004 4085.4537
1 0 173.76803 469.80074 1484.5761 1779.9405 4042.5803
1 0 168.27891 460.99442 1544.4236 1824.9664 3916.8413
1 0 205.39646 551.66059 1479.5855 1843.0489 2522.1512
1 0 166.62188 282.83515 1572.0402 1874.6653 4477.1513
1 0 159.85593 316.64247 1641.9356 2109.8491 3335.2238
1 0 153.33405 337.16375 1706.167 2644.9038 3300.2006
1 0 146.55355 324.63295 1676.8389 2648.5466 3899.4523
1 0 142.64325 298.03408 1689.7228 2601.7278 3681.3526
1 0 140.62907 298.36047 1612.6922 2640.5875 3569.712
1 0 138.68736 280.03274 1606.4705 2543.5882 4237.4158
1 0 137.3115 282.983 1529.9935 3699.7384 4380.9229
1 0 137.79667 278.03604 1421.6638 2232.9756 3723.2378
1 0 138.81598 902.38491 1983.7549 2465.4177 4018.2527
1 0 298.50746 456.74766 1735.7667 2679.2273 4428.2638
1 0 237.29417 535.40392 1519.3385 2136.1674 4424.4721
1 0 172.46501 575.16517 1489.5371 2162.5808 4073.5708
1 0 172.62618 634.91167 1359.6631 2189.2539 4212.1578
1 0 170.35518 686.42 1227.7114 2237.8613 4144.7975
1 0 170.761 695.80392 1206.4791 2209.7313 4122.4425
1 0 172.02532 709.24439 1157.6536 2165.131 4073.7094
1 0 174.39802 722.778 1158.4742 2093.8986 4048.6393
1 0 180.38175 736.15493 1165.255 2066.3979 4017.4925
1 0 186.81024 751.73066 1191.1962 1991.6034 3904.32
1 0 191.53684 763.74143 1215.9236 1949.3209 3874.4519
1 0 195.96484 772.52606 1246.3981 1939.7432 3882.0461
1 0 199.29822 780.36029 1273.2594 1900.3827 3913.4396
1 0 201.48673 774.7765 1262.4792 1825.424 4118.1213
1 0 202.35079 762.33985 1291.841 1785.437 4214.4961
1 0 199.4695 736.99842 1308.8053 1722.0603 4374.6337
1 0 193.65773 704.64137 1344.3686 1687.555 4431.4065
1 0 178.34152 676.53853 1356.1902 1655.375 4465.6156
1 0 143.34234 621.89466 1450.419 1804.2404 4585.3231
1 0 119.75527 581.67828 1430.6405 1621.911 4508.9287
1 0 119.06589 807.12838 1445.7726 1697.8248 4457.9577
1 0 140.6107 791.53112 1431.1075 2880.8005 4520.2875
1 0 159.76559 1492.7689 2538.0136 3619.5014 4421.1005
1 0 154.07708 755.0616 1567.4822 2483.2287 4458.3396
1 0 130.28469 710.31023 1580.9432 3328.41 4473.7137
1 0 136.66185 500 1500 2500 3500
1 0 157.60717 943.15598 1582.0554 2165.3739 3618.2752
1 0 127.61466 873.79227 1581.0278 2221.9417 3561.8893
1 0 117.34873 845.61259 1595.4332 3353.6907 3992.7191
1 0 94.470796 734.9848 1620.1862 3276.7079 3832.3109
1 0 113.59128 564.4338 1651.3621 3280.8473 3857.0615
1 0 99.93302 490.18149 1589.4828 3298.8683 3844.6793
1 0 83.370128 321.7937 1576.435 3431.3416 3830.1898
1 0 95.252884 1490.788 1552.0396 3448.7389 3931.4479
1 0 91.743757 1490.788 2617.0442 3368.4241 3959.9417
1 0 76.880309 1366.7225 2488.0341 3440.8019 4160.7861
1 0 68.999172 1345.247 2960.8342 3546.5057 4358.8465
1 0 86.252434 1455.8349 3357.2299 3671.4013 4462.9532
1 0 86.847844 1366.2272 3318.4693 3744.7471 4413.7389
1 0 106.39524 1292.8914 3247.1557 3563.0716 4314.7914
1 0 90.903128 1152.7003 3111.5761 3523.3574 4357.0673
1 0 113.57117 1213.8815 3190.0792 3517.565 4375.4313
1 0 123.03175 1074.5047 3058.0872 3550.6547 4370.3551
1 0 99.021612 1160.1522 3048.5406 3600.9145 4430.9592
1 0 81.205889 1312.2385 3101.5968 3630.6087 4403.0832
1 0 65.328905 1327.999 3126.9521 3637.6135 4289.7113
1 0 66.131427 1360.5645 3051.036 3505.7961 4192.3975
1 0 72.508034 785.72548 1665.3926 3392.2364 3707.7553
1 0 84.083473 406.11843 1460.7266 3344.9174 3814.1947
1 0 96.186215 480.71274 1399.9428 2302.2455 3719.0784
1 0 118.59476 470.87548 1432.0635 2312.6041 3777.1474
1 0 236.73895 490.6155 1436.3257 2248.2392 3816.6538
1 0 235.2438 484.74687 1408.7046 2187.1629 3896.2462
1 0 231.33732 470.02895 1390.2418 2198.9346 3893.212
1 0 225.384 450.71702 1328.9272 2206.4175 3883.545
1 0 218.25271 447.64468 1249.8608 2229.5397 3865.6062
1 0 209.1722 437.08348 1055.8562 2263.1863 3853.1304
1 0 201.26682 416.40611 982.92496 2295.0479 3891.7748
1 0 194.70879 414.63748 949.23799 2340.8818 3887.0729
1 0 190.08837 422.99124 952.12362 2414.9028 3905.3936
1 0 184.89972 409.88733 906.79512 2429.6307 3878.4679
1 0 174.68358 405.48439 936.39783 2410.9069 2945.8645
1 0 332.45192 401.11135 1006.3391 2378.3083 2918.3926
1 0 343.5801 557.86818 1044.8159 2345.0473 2845.1977
1 0 299.58808 1160.7252 2195.1639 3793.1879 4567.0707
1 0 276.66141 500 1500 2500 3500
1 0 255.57255 500 1500 2500 3500
1 0 227.08789 613.11426 1947.6739 2719.8095 4022.4774
1 0 187.87273 588.87378 1949.0903 2715.7363 4032.4301
1 0 177.03819 579.04371 1951.3448 2716.3069 4043.0141
1 0 187.25951 484.68689 1952.0542 2279.3374 3422.8155
1 0 185.21711 492.12012 1961.8447 2336.7185 3424.8784
1 0 157.77119 523.90503 1962.1954 2346.5324 3653.3975
1 0 151.0726 588.97119 1983.2431 2370.5317 3667.2431
1 0 151.0441 610.54515 2029.242 2380.7981 3647.7962
1 0 149.86749 404.35223 2190.7082 2645.5786 3572.1477
1 0 154.08381 350.58349 2138.4547 2558.0134 3423.4961
1 0 149.85329 328.82085 2049.3017 2334.3142 3422.2116
1 0 146.28718 328.53439 2003.5041 2364.5678 3406.8919
1 0 143.1172 326.38041 1960.5243 2422.2435 3415.5553
1 0 140.38129 321.03464 1385.4277 1952.5321 3548.5657
1 0 141.03309 305.44912 1425.4151 1921.0679 3576.961
1 0 140.13349 313.99195 1419.0304 1908.2416 3614.6506
1 0 135.83285 300.83162 1880.0582 2480.8043 3600.6863
1 0 132.21051 299.42476 1840.501 2451.2916 3750.2202
1 0 131.88387 273.75981 1793.9195 2565.7568 3829.7757
1 0 128.26291 295.92269 1439.0784 1966.3291 4193.9504
1 0 133.53633 869.94969 1296.1604 2255.1509 4116.7368
1 0 153.13236 834.60231 1155.7856 2583.3244 4297.6808
1 0 160.22381 829.4342 1107.4716 2773.4839 4259.8679
1 0 158.16939 729.81837 996.89016 1877.9638 4374.1675
1 0 148.09257 517.89138 1012.7679 1763.4028 2747.9433
1 0 150.91272 483.13148 1015.9618 1659.5093 2752.5633
1 0 158.08161 417.52189 1026.7661 1623.2634 4240.9855
1 0 164.23049 404.2688 1196.2676 1581.4119 4241.5618
1 0 173.42819 384.33732 1275.1259 1697.3567 4244.7556
1 0 180.82299 396.87412 1362.6765 1753.1514 4280.6401
1 0 185.42914 396.93357 1566.6982 1887.859 4286.5355
1 0 191.43987 392.77045 1671.5443 1950.9112 4286.9765
1 0 197.5843 391.32614 1778.1527 1987.4469 4163.3728
1 0 198.93231 405.36375 1982.9043 3352.1265 4109.5366
1 0 200.74614 412.65158 2009.3274 3375.7327 4097.6361
1 0 202.33653 374.05696 2111.2721 3371.057 4099.2251
1 0 196.21137 384.19662 2077.9317 2824.3742 4153.9113
1 0 188.74299 601.07594 2796.3081 3623.9388 4181.8023
1 0 189.12659 584.85786 2762.8194 3559.4449 4177.1292
1 0 232.76139 517.90237 2642.8019 3511.109 4245.6531
1 0 238.03172 552.18319 2637.5253 3593.2905 4270.0292
1 0 270.11941 500.86222 2572.4266 3613.0667 4305.8277
1 0 227.40268 642.99686 2481.1999 3518.8838 4525.9442
1 0 192.39797 969.66393 2105.6266 3638.4428 4484.2016
1 0 178.36957 691.0387 1819.5105 3678.8857 4406.054
1 0 158.76814 700.64239 1704.6452 3652.4523 4342.206
1 0 149.10315 695.13984 1753.6135 3675.7665 4351.443
1 0 153.98714 484.16274 1926.8622 2578.0644 3636.9157
1 0 178.99984 393.13487 1961.6731 2606.3656 3623.2824
1 0 188.68579 381.06629 2006.6192 2654.9689 3941.8257
1 0 184.63702 372.12324 2050.7684 3487.5096 3918.5214
1 0 180.28966 375.25749 2087.4946 3470.3321 3933.3093
1 0 176.1089 376.71218 2126.9543 3394.4867 3956.8819
1 0 172.64545 390.03636 2171.5662 3349.9482 3994.5082
1 0 169.15669 375.03572 2182.2604 3305.1284 4024.8536
1 0 166.14152 355.79425 2163.5186 3343.8822 4016.8377
1 0 163.84053 370.84483 2135.2099 3308.7838 4036.384
1 0 162.74076 354.04779 1160.9694 3281.2525 4021.7321
1 0 160.90693 382.11017 944.64119 3223.98 3974.1121
1 0 161.79286 430.41035 859.62266 3147.1608 3989.7476
1 0 160.26262 583.8042 921.65998 3106.5406 3992.2169
1 0 161.12053 580.19014 1029.0309 3047.6228 3966.6925
1 0 159.68702 605.38696 1126.7293 2986.7147 3881.0667
1 0 158.91693 604.00212 1064.2821 2969.4224 3893.6576
1 0 160.72182 610.1096 652.39274 2936.0067 3872.4236
1 0 164.10345 407.26736 680.4201 2481.4176 3856.2548
1 0 169.1038 409.38603 687.76547 2495.2514 3846.3658
1 0 172.70069 422.93299 693.9712 2899.1011 3902.995
1 0 177.26282 445.40699 716.44226 2892.2058 3904.433
1 0 182.49966 499.70032 753.6825 2758.9641 3709.719
1 0 188.59212 504.75828 740.59156 2837.1691 3832.5723
1 0 192.20176 551.96773 742.02044 2832.0642 3799.4308
1 0 196.74943 590.86621 741.84791 2866.1961 3797.6518
1 0 201.76476 610.7168 834.08126 1976.1983 2960.225
1 0 207.18279 625.55281 831.6776 2032.4411 2835.5617
1 0 213.09873 637.4015 849.52952 2132.0831 3078.2933
1 0 218.38201 646.93785 881.84271 2132.6123 3158.4755
1 0 221.59456 662.88048 945.00918 1870.6101 2901.7694
1 0 225.07352 679.80568 984.48643 1948.0112 3207.7661
1 0 228.5793 683.5477 1105.852 1970.3847 3207.5778
1 0 231.63941 678.01312 1164.3517 1904.3926 3208.7085
1 0 230.35271 633.75068 1169.2197 1828.1899 3086.8719
1 0 227.34843 619.01184 1219.7114 1777.8048 2876.3213
1 0 218.23802 578.68417 1731.5056 2335.3995 3226.7742
1 0 196.06468 596.23709 1820.7769 2428.037 3714.3494
1 0 158.32921 597.48575 2203.5175 2531.8576 3651.7217
1 0 132.26209 1156.4446 2211.9256 2501.7701 3494.3883
1 0 114.72752 1054.4072 2286.5205 2516.8053 3501.8687
1 0 95.275978 1438.504 2217.6404 2523.7977 3580.541
1 0 98.839163 1438.504 2177.5255 2674.495 3878.2229
1 0 89.902797 1469.415 2115.5994 2775.5652 3828.9097
1 0 112.40967 1001.899 1513.5155 2116.1359 3063.2062
1 0 110.22027 1001.0094 1464.4614 2170.7348 4046.3701
1 0 90.656368 1033.187 2020.8288 2687.2018 3870.8422
1 0 110.95804 1050.0603 1858.6025 2913.9089 4423.4187
1 0 123.92077 547.9266 1039.8302 1990.8233 4217.64
1 0 116.23968 533.14361 958.26935 2159.0025 3899.8942
1 0 143.28602 522.89085 821.90655 2218.5019 3875.2501
1 0 141.71173 478.99237 674.68374 2766.4276 3855.3971
1 0 139.58971 405.31541 681.29197 2750.3242 3873.8444
1 0 137.81045 449.57413 747.88607 2767.912 3892.1061
1 0 138.70767 448.10858 742.15578 2730.8086 3920.5191
1 0 141.61853 443.57253 718.30098 2782.1087 3970.6725
1 0 144.27547 472.9101 744.5549 2778.6925 3960.3893
1 0 145.84763 519.73455 754.0192 2729.7653 3934.1107
1 0 147.22455 572.75837 769.99602 2731.7115 3939.4698
1 0 148.23364 596.94603 753.81421 2677.4014 3987.6148
1 0 149.51121 599.7177 779.09938 2641.9018 3985.0834
1 0 151.18379 639.56195 811.15124 2701.5164 4001.526
1 0 151.75328 618.66098 893.25689 2394.4546 3978.367
1 0 155.18022 624.22323 990.27096 2269.4809 3009.0218
1 0 156.98431 625.59015 1034.0556 2180.5111 2987.988
1 0 157.34241 619.95972 1083.93 2089.5727 2915.191
1 0 157.13613 607.64761 1114.8623 1938.9114 2678.7808
1 0 155.59117 587.39905 1115.1202 1805.6943 2518.4472
1 0 154.11861 541.1279 1102.9544 1640.7279 3576.8821
1 0 156.60953 539.21563 1101.0233 1690.0165 3586.3195
1 0 156.24354 560.28452 1115.9005 1697.1558 3637.96
1 0 156.26456 565.6934 1137.5655 1692.0177 3821.0315
1 0 155.60025 562.05338 1130.4575 1592.1514 3867.4447
1 0 155.40898 545.86879 1144.6394 1578.7563 4144.4669
1 0 156.26627 531.77389 1117.7685 1525.0395 4192.1045
1 0 157.54771 528.91533 1135.6126 1532.9484 4259.2948
1 0 159.72043 511.47672 1109.3122 1470.2427 4188.8531
1 0 163.3949 516.67011 1104.2733 1483.5686 4175.7953
1 0 167.3458 519.9334 1081.9071 1538.9086 4129.8951
1 0 169.29672 533.57873 1034.0205 1545.5323 4130.129
1 0 168.31939 542.72379 999.21926 1694.7374 4095.4183
1 0 168.43776 571.15858 963.33072 1838.6922 4069.5303
1 0 169.65524 576.50305 910.25057 1860.8763 4074.3323
1 0 171.11729 584.29029 876.45951 2014.8835 4050.1952
1 0 172.58272 568.67844 867.90006 2126.7434 4021.9118
1 0 175.73607 578.71601 867.98339 2172.8518 4071.9067
1 0 178.64744 595.19571 884.20489 2296.6388 4007.0648
1 0 180.95882 596.45281 859.17235 2295.524 4080.2407
1 0 182.8706 613.24219 889.61667 2251.0583 3986.2067
1 0 183.32968 592.49885 866.13576 2403.3296 4052.3514
1 0 184.13979 593.10708 898.35217 2366.7666 3330.3832
1 0 184.94255 587.56044 937.48185 2328.321 3409.4968
1 0 185.41374 580.85468 970.82604 2246.1309 3458.9744
1 0 184.08204 587.31462 1065.9626 2195.248 3480.2739
1 0 183.29607 563.89918 1228.8347 2134.2842 3479.3838
1 0 182.8279 509.1351 1368.2209 1983.7563 4187.0102
1 0 180.24605 453.06337 1444.7021 1944.7859 4141.6816
1 0 176.21337 395.85201 1713.0839 1932.0689 4110.2781
1 0 181.6369 372.37666 1948.6734 3563.699 4094.0583
1 0 175.79259 369.18691 1927.2544 3583.8573 4103.9213
1 0 172.56169 368.26469 1916.1764 3281.4213 3662.2904
1 0 172.39499 359.23411 1945.3412 3176.4177 3606.178
1 0 174.79474 363.10626 1998.1799 3209.8944 3644.3776
1 0 179.1774 381.11068 2027.7801 3135.3435 3652.5644
1 0 180.77117 386.30922 2046.6398 3057.1548 3618.5391
1 0 185.54038 397.30208 2069.9248 3012.5265 3604.4138
1 0 190.77442 401.75118 2095.8742 2936.7897 3594.8514
1 0 195.76303 409.3196 2128.6319 2877.9203 3566.1505
1 0 203.21007 423.77016 2125.2831 2835.2457 3602.9119
1 0 210.36838 432.3512 2121.0735 2698.6248 3646.5886
1 0 216.12612 432.07872 2148.5626 2704.5609 3733.9613
1 0 219.07318 452.02041 1782.7461 2164.7103 3558.1778
1 0 218.51706 444.602 1928.3611 2188.5202 3479.2859
1 0 213.44841 433.6171 1913.0245 2226.6157 3458.4811
1 0 209.16345 429.04655 1864.3447 2175.5892 3499.7436
1 0 200.43431 436.49264 1771.452 2122.3263 4251.9407
1 0 189.78965 459.8201 1714.3999 2095.2919 4226.0017
1 0 174.99032 498.04068 1690.3216 2023.8568 4224.4703
1 0 159.47317 487.72091 1618.2587 1953.847 4285.9696
1 0 152.42428 482.37328 1582.8217 1850.5609 4297.7775
1 0 131.59789 492.44788 1544.1595 1782.5009 4339.4485
1 0 124.46254 506.66582 1494.7994 1737.0909 4352.3702
1 0 115.47071 481.34273 1495.8811 1722.2108 4349.0398
1 0 103.10229 523.48547 1419.2644 1683.3781 4389.2692
1 0 84.307677 495.57187 1398.9677 1703.29 3317.2892
1 0 70.27345 506.45946 1442.8482 1673.2583 3213.4199
1 0 85.250143 544.77116 1362.3564 1649.8096 3203.105
1 0 94.469529 669.37026 1443.1918 1655.5373 3410.4156
1 0 76.103522 703.16137 1573.4673 1828.5431 4343.5118
1 0 68.810526 688.01826 1568.0354 1893.7736 4333.2631
1 0 78.796776 674.44538 1570.6042 1881.9144 4362.2563
1 0 71.994083 735.69032 1550.8382 1821.8872 3359.8003
1 0 75.038961 825.0604 1571.7866 1810.3627 3357.8055
1 0 79.530906 743.43889 1535.0077 1948.4892 3319.2258
1 0 87.814141 760.90718 1561.4539 2083.586 3306.1996
1 0 86.959633 851.94379 1523.1381 2151.5806 3292.1099
1 0 97.254344 870.51656 1509.902 2133.9418 3965.4923
1 0 88.518923 811.58603 1421.348 2015.9577 3119.5486
1 0 106.63437 870.73129 1293.952 1966.6111 3004.7111
1 0 91.556908 940.57745 1265.5679 1987.7043 3038.1177
1 0 110.85403 1033.8527 1487.9162 2371.926 3283.9094
1 0 91.542716 1081.6049 1838.3376 2556.0724 3395.5677
1 0 87.312593 1083.9452 1898.9275 2570.8432 3580.6845
1 0 83.202984 697.41246 1793.3994 2606.1478 3652.2255
1 0 91.959956 688.25813 1790.4889 2537.1915 3868.6389
1 0 91.478948 761.18082 1816.599 2546.012 4077.3404
1 0 74.502015 892.53427 1813.7104 2492.0181 4058.1797
1 0 68.462522 901.26288 1849.6179 2550.9045 3358.1122
1 0 80.571853 1041.7753 1859.2711 2597.3619 3336.9721
1 0 64.957418 1142.7931 1849.6438 2613.8762 3387.1892
1 0 74.635891 1184.9067 1830.4085 2595.3584 3412.4615
1 0 62.549936 1160.1898 1871.122 2659.1372 3352.7185
1 0 64.882236 1172.1841 1880.5373 2665.6269 3352.0603
1 0 64.972155 1194.4386 1927.254 2682.4391 3306.5609
1 0 69.906117 1160.0307 2017.7013 3095.3748 3955.9461
1 0 81.273102 1126.9052 1918.9916 2754.6543 3429.5819
1 0 92.740058 1072.6137 1710.3773 2516.4519 3340.8427
1 0 104.62009 1007.4195 1813.3746 2539.8556 3319.2909
1 0 85.905842 1019.7492 1893.1361 2589.5775 3232.1989
1 0 73.51871 1202.0256 1930.7055 2716.5636 3371.9356
1 0 87.478658 1124.3939 1970.9077 3239.9314 4032.6808
1 0 70.646671 1015.1628 1866.0255 2611.1252 3942.2466
1 0 82.507084 1062.9946 1874.3482 2611.1155 3394.3
1 0 95.588045 1093.0095 1893.8533 2672.242 3390.8577
1 0 94.046727 1086.6034 1914.0615 2662.309 3409.0915
1 0 87.976951 804.34117 1891.5814 2647.4121 3219.324
1 0 75.696515 724.59385 1846.9539 2497.0426 3255.334
1 0 80.878194 831.98553 1820.4105 2506.6109 3321.6641
1 0 94.484231 765.3531 1850.4882 2569.7808 3392.4071
1 0 96.151449 722.09647 1886.6853 2717.0627 3634.8726
1 0 112.52618 602.39273 1849.4424 2716.7456 3731.0923
1 0 102.23967 697.57312 1846.9219 2567.8859 3368.5297
1 0 84.192605 823.82797 1887.3281 2599.6225 3331.308
1 0 93.225604 872.88493 1867.7022 2617.4651 3352.1488
1 0 104.66417 1160.6692 1905.4154 2644.9005 3976.8182
1 0 89.223516 1187.6696 1892.4689 2686.6402 3963.8867
1 0 71.969614 1079.8219 1897.8189 2659.8057 3283.6541
1 0 75.21779 1046.8366 1829.8665 2663.2014 3403.7967
1 0 85.575964 1180.6912 1955.4805 2666.8901 3397.4563
1 0 68.649173 1255.7986 1935.3186 2685.629 3461.7739
1 0 83.126215 1002.3408 1903.314 2638.5123 3484.2366
1 0 108.61676 839.0218 1855.4477 2586.3012 3419.8789
1 0 133.18328 811.22758 1847.7841 2577.5412 3390.7227
1 0 137.22302 910.31116 1849.3484 2595.3654 3425.259
1 0 129.725 863.27661 1827.8279 2582.5452 3433.5333
1 0 143.34475 1139.9091 1871.809 2680.7726 3995.6433
1 0 117.44958 1112.7436 1857.996 2645.8407 3286.2823
1 0 133.40574 1136.6671 1865.2112 2572.4407 3203.1289
1 1 77.424289 828.491 1850.5312 2699.876 3646.2377
1 1 89.302261 857.60293 1829.0874 2527.2933 3545.3792
1 1 93.580426 862.26549 1841.9429 2453.4744 3299.8158
1 1 98.638067 877.54042 1849.9536 2383.3669 3919.8909
1 1 79.899557 1040.6835 1853.4713 2570.8927 3625.1749
1 1 77.045798 1086.9285 1857.374 2591.9115 3484.8826
1 1 63.727684 1081.2699 1874.0333 2560.6029 3555.0675
1 1 67.674329 1014.7916 1900.9591 2749.6542 3729.5771
1 1 71.918907 1085.6585 1858.1836 2718.1223 3443.2081
1 1 72.370337 1004.165 1881.5363 2736.2468 3625.5946
1 1 86.374854 1206.9534 1942.6364 2715.5341 3550.7281
1 1 75.858788 1114.9616 1872.275 2684.5071 3489.4742
1 1 77.928445 1005.7145 1824.4264 2671.2312 4114.4696
1 1 80.622648 963.68177 1816.521 2668.4442 4003.2784
1 1 100.25016 846.42663 1809.6223 2649.6721 3945.947
1 1 102.79421 958.05418 1907.017 2580.9732 3969.8281
1 1 90.032577 1118.042 1940.6264 2641.5891 3992.8021
1 1 89.303888 1099.3256 1873.0909 2692.9948 3468.0608
1 1 102.03646 1095.3827 1862.2231 2714.5797 3411.9859
1 1 87.718101 941.10929 1672.6187 2420.7381 3710.7004
1 1 94.191829 791.9606 1794.3415 2779.0792 3610.2924
1 1 110.95118 774.90422 1761.87 2495.3884 3739.2381
1 1 114.52495 883.68894 1743.9737 2615.8806 3684.4783
1 1 117.34145 1010.8894 1679.5402 2369.0998 3007.1789
1 1 121.7805 1021.9882 1712.0639 2377.7745 3706.5729
1 1 134.96856 944.34373 1685.7983 2709.8226 3780.749
1 1 129.53676 934.38099 1808.3837 2916.2211 3773.3555
1 1 154.35057 771.101 1980.3246 3706.8218 4399.9458
1 1 180.5976 704.32052 2013.8353 3862.2462 4485.9164
1 1 178.17133 868.33828 2081.3529 2974.9693 4044.3578
1 1 158.05749 918.56375 2059.5907 2803.7862 3941.7397
1 1 148.10193 739.6258 2114.1596 2813.9833 3798.7863
1 1 141.31193 732.85693 2145.0873 2885.0575 3778.7371
1 1 139.442 901.31656 2153.5271 2768.6602 3789.0022
1 1 146.9631 954.08152 1984.6749 2669.7476 3784.9121
1 1 124.45159 823.74186 2207.3273 2800.6835 3772.0139
1 1 125.17446 814.29352 1572.0706 2286.914 3783.8223
1 1 101.02927 846.34147 1615.0676 2771.4422 3817.1829
1 1 99.993199 839.02419 1627.0219 2766.9576 3770.4852
1 1 94.252493 871.84121 1606.4252 2279.9041 3761.748
1 1 94.575795 822.43176 1581.8415 2290.7805 3720.1737
1 1 97.986753 803.23422 1596.4996 2307.7016 3804.6874
1 1 80.701752 891.94648 1712.2629 2388.904 3834.2935
1 1 99.823949 840.39269 1774.6597 2457.739 3812.8634
1 1 94.429643 803.50671 1659.1988 3788.1313 4462.6142
1 1 83.631004 697.21684 1557.9311 3738.4656 4457.3094
1 1 94.057334 657.52105 1521.3734 3750.2113 4507.845
